1000.000000, 0.007844
1100.000000, 0.005740
1200.000000, 0.003770
1300.000000, 0.003939
1400.000000, 0.005674
1500.000000, 0.004659
1600.000000, 0.004334
1700.000000, 0.003950
1800.000000, 0.004864
1900.000000, 0.004551
2000.000000, 0.004150
2100.000000, 0.004341
2200.000000, 0.004724
2300.000000, 0.003991
2400.000000, 0.005076
2500.000000, 0.004122
2600.000000, 0.004669
2700.000000, 0.004406
2800.000000, 0.004957
2900.000000, 0.003946
3000.000000, 0.004641
3100.000000, 0.004493
3200.000000, 0.004547
3300.000000, 0.004326
3400.000000, 0.004735
3500.000000, 0.004415
3600.000000, 0.004470
3700.000000, 0.004425
3800.000000, 0.004579
3900.000000, 0.004446
4000.000000, 0.004595
4100.000000, 0.004458
4200.000000, 0.004298
4300.000000, 0.004347
4400.000000, 0.004378
4500.000000, 0.004623
4600.000000, 0.004720
4700.000000, 0.004424
4800.000000, 0.004412
4900.000000, 0.004480
5000.000000, 0.004523
5100.000000, 0.004518
5200.000000, 0.004168
5300.000000, 0.004598
5400.000000, 0.004541
5500.000000, 0.004436
5600.000000, 0.004674
5700.000000, 0.004377
5800.000000, 0.004586
5900.000000, 0.004288
6000.000000, 0.004666
6100.000000, 0.004344
6200.000000, 0.004594
6300.000000, 0.004359
6400.000000, 0.004575
6500.000000, 0.004370
6600.000000, 0.004468
6700.000000, 0.004595
6800.000000, 0.004571
6900.000000, 0.004383
7000.000000, 0.004390
7100.000000, 0.004572
7200.000000, 0.004566
7300.000000, 0.004346
7400.000000, 0.004396
7500.000000, 0.004378
7600.000000, 0.004620
7700.000000, 0.004519
7800.000000, 0.004523
7900.000000, 0.004483
8000.000000, 0.004368
8100.000000, 0.004571
8200.000000, 0.004489
8300.000000, 0.004455
8400.000000, 0.004466
8500.000000, 0.004538
8600.000000, 0.004365
8700.000000, 0.004598
8800.000000, 0.004530
8900.000000, 0.004435
9000.000000, 0.004410
9100.000000, 0.004394
9200.000000, 0.004687
9300.000000, 0.004441
9400.000000, 0.004414
9500.000000, 0.004568
9600.000000, 0.004465
9700.000000, 0.004492
9800.000000, 0.004577
9900.000000, 0.004317
10000.000000, 0.004600
