0.000000 ,0.000000 
0.387095 ,0.000000 
0.723289 ,0.000000 
1.000000 ,0.000000 
1.523396 ,0.000000 
5.204545 ,0.000000 

0.000000 ,0.000000 
0.386761 ,0.016081 
0.723194 ,0.011750 
0.999950 ,0.010004 
1.523374 ,0.008091 
5.204544 ,0.004398 

0.000000 ,0.000000 
0.385760 ,0.032134 
0.722907 ,0.023497 
0.999800 ,0.020008 
1.523310 ,0.016181 
5.204538 ,0.008796 

0.000000 ,0.000000 
0.384095 ,0.048132 
0.722429 ,0.035238 
0.999550 ,0.030009 
1.523202 ,0.024272 
5.204529 ,0.013194 

0.000000 ,0.000000 
0.381767 ,0.064047 
0.721761 ,0.046970 
0.999200 ,0.040008 
1.523051 ,0.032361 
5.204516 ,0.017592 

0.000000 ,0.000000 
0.378781 ,0.079851 
0.720901 ,0.058689 
0.998750 ,0.050002 
1.522857 ,0.040450 
5.204499 ,0.021990 

0.000000 ,0.000000 
0.375143 ,0.095518 
0.719852 ,0.070392 
0.998201 ,0.059992 
1.522620 ,0.048537 
5.204479 ,0.026387 

0.000000 ,0.000000 
0.370857 ,0.111020 
0.718611 ,0.082077 
0.997551 ,0.069975 
1.522340 ,0.056623 
5.204455 ,0.030785 

0.000000 ,0.000000 
0.365932 ,0.126331 
0.717181 ,0.093741 
0.996802 ,0.079951 
1.522017 ,0.064707 
5.204427 ,0.035183 

0.000000 ,0.000000 
0.360377 ,0.141424 
0.715562 ,0.105379 
0.995953 ,0.089920 
1.521651 ,0.072790 
5.204396 ,0.039581 

0.000000 ,0.000000 
0.354200 ,0.156273 
0.713753 ,0.116990 
0.995004 ,0.099879 
1.521242 ,0.080871 
5.204361 ,0.043979 

0.000000 ,0.000000 
0.347413 ,0.170853 
0.711756 ,0.128570 
0.993956 ,0.109829 
1.520790 ,0.088949 
5.204322 ,0.048376 

0.000000 ,0.000000 
0.340028 ,0.185139 
0.709570 ,0.140116 
0.992809 ,0.119767 
1.520295 ,0.097025 
5.204280 ,0.052774 

0.000000 ,0.000000 
0.332056 ,0.199105 
