2.491315,4.390249
2.507564,4.390530
2.523654,4.390594
2.539297,4.390459
2.554256,4.390142
2.568350,4.389661
2.581447,4.389031
2.593464,4.388270
2.604356,4.387392
2.614111,4.386410
2.622743,4.385337
2.630284,4.384184
2.636782,4.382962
2.642292,4.381680
2.646876,4.380346
2.650597,4.378969
2.653520,4.377554
2.655709,4.376109
2.657225,4.374636
2.658128,4.373143
2.658475,4.371632
2.658321,4.370107
2.657718,4.368571
2.656717,4.367026
2.655366,4.365476
2.653712,4.363922
2.651802,4.362366
2.649680,4.360809
2.647391,4.359252
2.644978,4.357697
2.642485,4.356145
2.639952,4.354596
2.637421,4.353051
2.634932,4.351510
2.632521,4.349975
2.630225,4.348445
2.628076,4.346920
2.626103,4.345401
2.624333,4.343888
2.622788,4.342381
2.621484,4.340881
2.620435,4.339386
2.619646,4.337898
2.619120,4.336415
2.618853,4.334939
2.618836,4.333469
2.619055,4.332005
2.619489,4.330547
2.620115,4.329095
2.620903,4.327648
2.621821,4.326207
2.622829,4.324772
2.623886,4.323341
2.624946,4.321916
2.625959,4.320496
2.626869,4.319081
2.627618,4.317671
2.628138,4.316265
2.628359,4.314863
2.628202,4.313466
2.627578,4.312073
2.626392,4.310684
2.624536,4.309299
2.621891,4.307917
2.618326,4.306539
2.613697,4.305165
2.607847,4.303794
2.600612,4.302425
2.591817,4.301060
2.581288,4.299698
2.568857,4.298338
2.554378,4.296981
2.537738,4.295627
2.518882,4.294275
2.497838,4.292924
2.474741,4.291576
2.449869,4.290230
2.423660,4.288886
2.396729,4.287544
2.369869,4.286203
2.344021,4.284864
2.320225,4.283526
2.299535,4.282189
2.282919,4.280854
2.271152,4.279520
2.264715,4.278187
2.263733,4.276855
2.267954,4.275524
2.276780,4.274194
2.289339,4.272865
2.304588,4.271536
2.321425,4.270209
2.338789,4.268883
2.355739,4.267557
2.371503,4.266232
2.385507,4.264909
2.397371,4.263586
2.406898,4.262264
2.414052,4.260943
2.418932,4.259623
2.421740,4.258304
2.422765,4.256986
2.422350,4.255670
2.420881,4.254354
2.418758,4.253040
2.416383,4.251728
2.414136,4.250417
2.412366,4.249109
2.411367,4.247801
2.411369,4.246496
2.412530,4.245194
2.414925,4.243893
2.418553,4.242595
2.423336,4.241299
2.429128,4.240007
2.435731,4.238717
2.442906,4.237430
2.450386,4.236147
2.457896,4.234867
2.465162,4.233591
2.471918,4.232319
2.477922,4.231051
2.482954,4.229788
2.486825,4.228528
2.489376,4.227274
2.490483,4.226024
2.490056,4.224779
2.488043,4.223540
2.484431,4.222306
2.479253,4.221078
2.472590,4.219855
2.464575,4.218638
2.455400,4.217428
2.445316,4.216223
2.434636,4.215026
2.423727,4.213834
2.413001,4.212650
2.402903,4.211473
2.393884,4.210302
2.386379,4.209139
2.380778,4.207983
2.377395,4.206835
2.376443,4.205694
2.378023,4.204561
2.382112,4.203436
2.388568,4.202319
2.397147,4.201211
2.407521,4.200110
2.419312,4.199018
2.432116,4.197934
2.445533,4.196859
2.459186,4.195793
2.472743,4.194735
2.485921,4.193686
2.498497,4.192646
2.510302,4.191615
2.521221,4.190594
2.531184,4.189581
2.540163,4.188577
2.548159,4.187583
2.555198,4.186598
2.561324,4.185623
2.566594,4.184656
2.571069,4.183699
2.574819,4.182752
2.577910,4.181814
2.580409,4.180885
2.582380,4.179965
2.583884,4.179055
2.584977,4.178154
2.585710,4.177261
2.586129,4.176378
2.586278,4.175504
2.586193,4.174638
2.585908,4.173781
2.585452,4.172933
2.584851,4.172092
2.584129,4.171259
2.583304,4.170434
2.582393,4.169616
2.581410,4.168805
2.580367,4.168001
2.579274,4.167202
2.578139,4.166409
2.576969,4.165621
2.575767,4.164837
2.574538,4.164057
2.573283,4.163280
2.572003,4.162505
2.570698,4.161731
2.569368,4.160957
2.568010,4.160183
2.566621,4.159406
2.565198,4.158626
2.563737,4.157841
2.562233,4.157050
2.560682,4.156252
2.559076,4.155444
2.557412,4.154624
2.555683,4.153791
2.553883,4.152942
2.552006,4.152076
2.550047,4.151189
2.548000,4.150278
2.545861,4.149342
2.543627,4.148377
2.541295,4.147379
2.538864,4.146346
