0.000000, -nan(ind) 
0.002000, -0.111261 
0.004000, -0.111586 
0.006000, -0.112565 
0.008000, -0.114189 
0.010000, -0.116438 
0.012000, -0.119286 
0.014000, -0.122699 
0.016000, -0.126639 
0.018000, -0.131062 
0.020000, -0.135921 
0.022000, -0.141164 
0.024000, -0.146740 
0.026000, -0.152595 
0.028000, -0.158676 
0.030000, -0.164930 
0.032000, -0.171306 
0.034000, -0.177755 
0.036000, -0.184231 
0.038000, -0.190691 
0.040000, -0.197095 
0.042000, -0.203407 
0.044000, -0.209596 
0.046000, -0.215631 
0.048000, -0.221490 
0.050000, -0.227152 
0.052000, -0.232598 
0.054000, -0.237814 
0.056000, -0.242791 
0.058000, -0.247519 
0.060000, -0.251994 
0.062000, -0.256213 
0.064000, -0.260174 
0.066000, -0.263880 
0.068000, -0.267332 
0.070000, -0.270536 
0.072000, -0.273496 
0.074000, -0.276220 
0.076000, -0.278715 
0.078000, -0.280989 
0.080000, -0.283051 
0.082000, -0.284910 
0.084000, -0.286576 
0.086000, -0.288058 
0.088000, -0.289366 
0.090000, -0.290511 
0.092000, -0.291501 
0.094000, -0.292348 
0.096000, -0.293060 
0.098000, -0.293647 
0.100000, -0.294118 
0.102000, -0.294483 
0.104000, -0.294750 
0.106000, -0.294927 
0.108000, -0.295023 
0.110000, -0.295045 
0.112000, -0.295001 
0.114000, -0.294899 
0.116000, -0.294745 
0.118000, -0.294546 
0.120000, -0.294308 
0.122000, -0.294037 
0.124000, -0.293739 
0.126000, -0.293419 
0.128000, -0.293083 
0.130000, -0.292740 
0.132000, -0.292393 
0.134000, -0.292044 
0.136000, -0.291698 
0.138000, -0.291358 
0.140000, -0.291029 
0.142000, -0.290713 
0.144000, -0.290414 
0.146000, -0.290136 
0.148000, -0.289880 
0.150000, -0.289651 
0.152000, -0.289451 
0.154000, -0.289282 
0.156000, -0.289147 
0.158000, -0.289048 
0.160000, -0.288988 
0.162000, -0.288968 
0.164000, -0.288991 
0.166000, -0.289058 
0.168000, -0.289171 
0.170000, -0.289332 
0.172000, -0.289542 
0.174000, -0.289803 
0.176000, -0.290116 
0.178000, -0.290483 
0.180000, -0.290905 
0.182000, -0.291383 
0.184000, -0.291917 
0.186000, -0.292509 
0.188000, -0.293159 
0.190000, -0.293869 
0.192000, -0.294638 
0.194000, -0.295467 
0.196000, -0.296357 
0.198000, -0.297306 
